,League,FirstName,LastName,Pos.,Type,From,To,G,GS,MIN,FGM,FGA,3FGM,3FGA,FTM,FTA,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,Unnamed: 28,GPG,GSPG,MINPG,FGMPG,FGAPG,3FGMPG,3FGAPG,FTMPG,FTAPG,OFFPG,DEFPG,REBPG,ASTPG,STLPG,BLKPG,TOPG,PFPG,PTSPG,G_college,GS_college,MINPG_college,FGMPG_college,FGAPG_college,3FGMPG_college,3FGAPG_college,FTMPG_college,FTAPG_college,OFFPG_college,DEFPG_college,REBPG_college,ASTPG_college,STLPG_college,BLKPG_college,TOPG_college,PFPG_college,PTSPG_college,yrs_college,first_yr_college,last_yr_college,last_college,notes_college,CC_college,FR_college,DNP_college,FGM36_college,FGA36_college,3FGM36_college,3FGA36_college,FTM36_college,FTA36_college,OFF36_college,DEF36_college,REB36_college,AST36_college,STL36_college,BLK36_college,TO36_college,PF36_college,PTS36_college,yrs_since_college,rand,train_ind
2494,NBA,George,McCloud,G-F,Regular Season,1989,(2001-02),766.0,194,17429,2469.0,6140.0,920,2573,1067.0,1318,659,1683,2342,1769,593,190,1070,1646,6925.0,-99.0,0,0,22.7532637075718,3.2232375979112273,8.015665796344647,1.2010443864229765,3.3590078328981723,1.3929503916449086,1.720626631853786,0.860313315926893,2.1971279373368144,3.0574412532637076,2.3093994778067883,0.7741514360313316,0.24804177545691905,1.3968668407310705,2.1488250652741514,9.040469973890339,117,-99,24.29059829059829,4.521367521367521,9.820512820512821,1.7179487179487178,4,2.6923076923076925,3.4615384615384617,-99,-99,3.376068376068376,1.7435897435897436,0.8888888888888888,0.13675213675213677,2.3846153846153846,1.9743589743589745,13.452991452991453,4,1986,1989,Florida State University,nan,0,0,0,6.7009148486981,14.554539057002112,2.5460942997888814,5.928219563687544,3.990147783251232,5.1301900070372985,-99.0,-99.0,5.003518648838846,2.5840957072484168,1.3173821252638986,0.2026741731175229,3.5341308937368052,2.9261083743842367,19.938071780436314,1989,0.16878462265235805,train
2495,NBA,Mac,McClung,G,Regular Season,2021,(2022-23),4.0,0,66,12.0,26.0,5,14,4.0,6,3,10,13,10,1,1,6,8,33.0,-99.0,0,0,16.5,3.0,6.5,1.25,3.5,1.0,1.5,0.75,2.5,3.25,2.5,0.25,0.25,1.5,2.0,8.25,79,78,27.936708860759495,4.860759493670886,12.075949367088608,1.481012658227848,4.734177215189874,3.481012658227848,4.367088607594937,0.6329113924050633,2.1392405063291138,2.7721518987341773,2.1645569620253164,0.9746835443037974,0.21518987341772153,1.8987341772151898,1.8354430379746836,14.683544303797468,3,2019,2021,Texas Tech University,nan,0,0,0,6.263706388763026,15.561395559583145,1.9084730403262347,6.10058903488899,4.485727231536021,5.627548708654281,0.8155867693701858,2.756683280471228,3.5722700498414137,2.789306751246035,1.256003624830086,0.2772995015858632,2.446760308110557,2.3652016311735387,18.92161304938831,2021,0.5404479088131036,train
2498,NBA,Keith,McCord,G,Regular Season,1980,(1980-81),2.0,-99,9,2.0,4.0,0,0,0.0,0,1,1,2,1,0,0,2,0,4.0,-99.0,0,0,4.5,1.0,2.0,0,0,0.0,0.0,0.5,0.5,1,0.5,0,0,1,0.0,2.0,105,-99,19.752380952380953,3.4857142857142858,7.552380952380952,0,0,1.7619047619047619,2.2857142857142856,-99,-99,3.5238095238095237,-99,-99,-99,-99,1.9714285714285715,8.733333333333333,5,1976,1980,University of Alabama at Birmingham,transfer student,0,0,1,6.352941176470588,13.76470588235294,0.0,0.0,3.2111861137897777,4.1658630665380905,-99.0,-99.0,6.422372227579555,-99.0,-99.0,-99.0,-99.0,3.593056894889103,15.917068466730951,1980,0.06740288811776063,train
2499,NBA,Tim,McCormick,C,Regular Season,1984,(1991-92),483.0,210,10390,1547.0,2893.0,1,16,935.0,1330,777,1589,2366,491,139,187,619,1256,4030.0,-99.0,0,0,21.511387163561075,3.2028985507246377,5.989648033126294,0.002070393374741201,0.033126293995859216,1.9358178053830228,2.753623188405797,1.608695652173913,3.289855072463768,4.898550724637682,1.0165631469979297,0.28778467908902694,0.38716356107660455,1.2815734989648033,2.600414078674948,8.343685300207039,90,55,25.155555555555555,3.422222222222222,6.133333333333334,0,0,3.111111111111111,4.222222222222222,-99,-99,5.277777777777778,0.8333333333333334,0.26666666666666666,0.5333333333333333,1.5666666666666667,2.9444444444444446,9.955555555555556,4,1981,1984,University of Michigan,redshirted,0,0,1,4.897526501766785,8.777385159010601,0.0,0.0,4.452296819787986,6.042402826855124,-99.0,-99.0,7.553003533568904,1.1925795053003534,0.3816254416961131,0.7632508833922262,2.2420494699646643,4.213780918727916,14.247349823321557,1984,0.31184466649817577,train
2501,NBA,Paul,McCracken,G,Regular Season,1972,(1976-77),37.0,-99,437,63.0,140.0,0,0,34.0,57,7,15,73,33,6,0,0,52,160.0,-99.0,0,0,11.81081081081081,1.7027027027027026,3.7837837837837838,0,0,0.918918918918919,1.5405405405405406,0.1891891891891892,0.40540540540540543,1.972972972972973,0.8918918918918919,0.16216216216216217,0,0,1.4054054054054055,4.324324324324325,51,-99,-99,6.215686274509804,13.980392156862745,0,0,3.215686274509804,6.2745098039215685,-99,-99,12.352941176470589,-99,-99,-99,-99,2.9607843137254903,16.15686274509804,4,1969,1972,"California State University, Northridge",nan,2,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1972,0.47037954483930244,train
2503,NBA,Rodney,McCray,F-G,Regular Season,1983,(1992-93),768.0,629,24876,3516.0,6997.0,57,219,1925.0,2529,1645,3442,5087,2750,585,493,1419,1734,9014.0,-99.0,0,0,32.390625,4.578125,9.110677083333334,0.07421875,0.28515625,2.5065104166666665,3.29296875,2.1419270833333335,4.481770833333333,6.623697916666667,3.5807291666666665,0.76171875,0.6419270833333334,1.84765625,2.2578125,11.736979166666666,135,132,31.503703703703703,3.5925925925925926,6.266666666666667,0,0,2.051851851851852,2.962962962962963,-99,-99,7.622222222222222,2.637037037037037,1.1185185185185185,1.3185185185185184,2.096296296296296,2.437037037037037,9.237037037037037,4,1980,1983,University of Louisville,nan,0,0,0,4.105337408887844,7.161062779214673,0.0,0.0,2.344697860333882,3.3858452856806958,-99.0,-99.0,8.71008699741359,3.0134023042558193,1.2781565953444627,1.5067011521279097,2.3954855396190924,2.7848577474723726,10.55537267810957,1983,0.18203322051139537,train
2504,NBA,Scooter,McCray,F-G,Regular Season,1983,(1986-87),77.0,8,892,83.0,196.0,0,0,58.0,95,70,120,190,74,21,26,68,114,224.0,-99.0,0,0,11.584415584415584,1.077922077922078,2.5454545454545454,0,0,0.7532467532467533,1.2337662337662338,0.9090909090909091,1.5584415584415585,2.4675324675324677,0.961038961038961,0.2727272727272727,0.33766233766233766,0.8831168831168831,1.4805194805194806,2.909090909090909,131,-99,25.427480916030536,2.969465648854962,6.6183206106870225,0,0,1.6259541984732824,2.50381679389313,-99,-99,5.5038167938931295,2.66412213740458,1.0076335877862594,1.3206106870229009,2.351145038167939,2.2290076335877864,7.564885496183206,5,1979,1983,University of Louisville,nan,0,0,0,4.204142900030021,9.370159111377962,0.0,0.0,2.3020114079855896,3.544881416991894,-99.0,-99.0,7.7922545782047425,3.7718402882017408,1.426598619033323,1.86970879615731,3.3287301110777543,3.1558090663464426,10.710297208045631,1983,0.4636338287406975,train
2505,NBA,Erik,McCree,F,Regular Season,2017,(2017-18),4.0,0,8,0.0,2.0,0,1,0.0,0,0,1,1,0,1,0,1,0,0.0,-99.0,0,0,2,0.0,0.5,0,0.25,0.0,0.0,0,0.25,0.25,0.0,0.25,0,0.25,0.0,0.0,123,98,25.056910569105693,4.32520325203252,9.414634146341463,1.1219512195121952,3.2845528455284554,2.569105691056911,3.4796747967479673,1.3170731707317074,4.902439024390244,6.219512195121951,0.8699186991869918,0.5447154471544715,0.3902439024390244,1.853658536585366,1.7642276422764227,12.341463414634147,5,2013,2017,Louisiana Tech University,transfer student,0,0,1,6.2141466580142755,13.52628163530175,1.611940298507463,4.719013627514601,3.6911096690460745,4.99935107073329,1.8922777417261516,7.0434782608695645,8.935756002595717,1.2498377676833226,0.7826086956521737,0.5606748864373783,2.663205710577547,2.534717715768981,17.73134328358209,2017,0.47709153977067087,train
2507,NBA,John,McCullough,G,Regular Season,1979,(1981-82),8.0,0,23,9.0,13.0,0,0,3.0,5,1,3,4,3,2,0,3,3,21.0,-99.0,0,0,2.875,1.125,1.625,0,0,0.375,0.625,0.125,0.375,0.5,0.375,0.25,0,0.375,0.375,2.625,109,-99,-99,5.669724770642202,11.954128440366972,0,0,2.4862385321100917,3.146788990825688,-99,-99,5.559633027522936,-99,-99,-99,-99,-99,13.825688073394495,4,1976,1979,University of Oklahoma,nan,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1979,0.16093142518982784,train
2508,NBA,Clint,McDaniel,G,Regular Season,1995,(1995-96),12.0,0,71,8.0,23.0,2,6,12.0,16,3,7,10,7,5,0,2,10,30.0,-99.0,0,0,5.916666666666667,0.6666666666666666,1.9166666666666667,0.16666666666666666,0.5,1.0,1.3333333333333333,0.25,0.5833333333333334,0.8333333333333334,0.5833333333333334,0.4166666666666667,0,0.16666666666666666,0.8333333333333334,2.5,125,59,20.168,2.632,6.2,1,2.84,1.792,2.432,0.712,1.584,2.296,1.824,1.808,0.072,1.344,2.2,8.056,4,1992,1995,University of Arkansas,nan,0,0,0,4.698135660452202,11.067036890122969,1.7850059500198336,5.069416898056327,3.198730662435542,4.341134470448235,1.2709242364141216,2.8274494248314164,4.098373661245537,3.2558508528361765,3.227290757635859,0.128520428401428,2.3990479968266567,3.9270130900436335,14.380007933359776,1995,0.12823934721251729,train
2511,NBA,Jalen,McDaniels,F,Regular Season,2019,(2022-23),198.0,44,4005,570.0,1225.0,162,469,228.0,291,160,590,750,254,145,78,185,433,1530.0,-99.0,0,0,20.227272727272727,2.878787878787879,6.186868686868687,0.8181818181818182,2.3686868686868685,1.1515151515151516,1.4696969696969697,0.8080808080808081,2.9797979797979797,3.787878787878788,1.2828282828282829,0.7323232323232324,0.3939393939393939,0.9343434343434344,2.186868686868687,7.7272727272727275,67,55,27.91044776119403,5.044776119402985,10,0.417910447761194,1.4029850746268657,2.716417910447761,3.582089552238806,2.1044776119402986,5.791044776119403,7.895522388059701,1.507462686567164,0.9701492537313433,0.5223880597014925,1.7611940298507462,2.6417910447761193,13.223880597014926,2,2018,2019,San Diego State University,nan,0,0,0,6.506951871657754,12.898395721925136,0.5390374331550802,1.809625668449198,3.503743315508021,4.620320855614974,2.714438502673797,7.46951871657754,10.183957219251337,1.9443850267379679,1.251336898395722,0.6737967914438502,2.2716577540106955,3.4074866310160425,17.05668449197861,2019,0.13295034699495134,train
2513,NBA,K.J.,McDaniels,G-F,Regular Season,2014,(2016-17),148.0,16,2092,278.0,675.0,70,241,156.0,201,96,228,324,95,70,94,151,205,782.0,-99.0,0,0,14.135135135135135,1.8783783783783783,4.5608108108108105,0.47297297297297297,1.6283783783783783,1.054054054054054,1.3581081081081081,0.6486486486486487,1.5405405405405406,2.189189189189189,0.6418918918918919,0.47297297297297297,0.6351351351351351,1.0202702702702702,1.385135135135135,5.283783783783784,94,61,24.329787234042552,3.851063829787234,8.553191489361701,0.8617021276595744,2.75531914893617,2.4468085106382977,3.1914893617021276,1.8085106382978724,2.978723404255319,4.787234042553192,0.9042553191489362,0.8829787234042553,1.8936170212765957,1.4893617021276595,1.7872340425531914,11.01063829787234,3,2012,2014,Clemson University,nan,0,0,0,5.698294709226061,12.655881066899868,1.275032794053345,4.076956711849585,3.620463489287276,4.722343681679055,2.675994752951465,4.407520769567118,7.083515522518584,1.3379973764757325,1.3065150852645389,2.8019239177962394,2.203760384783559,2.644512461740271,16.292085701792743,2014,0.13190359051150047,train
2515,NBA,Sean,McDermott,F,Regular Season,2020,(2020-21),18.0,0,158,13.0,33.0,5,22,8.0,8,6,13,19,4,2,3,4,8,39.0,-99.0,0,0,8.777777777777779,0.7222222222222222,1.8333333333333333,0.2777777777777778,1.2222222222222223,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.7222222222222222,1.0555555555555556,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.4444444444444444,2.1666666666666665,125,80,24.032,2.64,5.648,1.6,3.968,0.936,1.136,0.872,3.032,3.904,0.704,0.512,0.248,0.648,1.8,7.816,4,2017,2020,Butler University,nan,0,0,0,3.9547270306258326,8.460719041278296,2.396804260985353,5.944074567243675,1.4021304926764313,1.7017310252996003,1.3062583222370174,4.541944074567244,5.84820239680426,1.0545938748335553,0.766977363515313,0.3715046604527297,0.970705725699068,2.696404793608522,11.708388814913448,2020,0.5504168959182794,train
2517,NBA,Glenn,McDonald,F-G,Regular Season,1974,(1976-77),146.0,-99,1493,269.0,672.0,0,0,71.0,97,84,131,215,99,51,25,0,192,609.0,-99.0,0,0,10.226027397260275,1.8424657534246576,4.602739726027397,0,0,0.4863013698630137,0.6643835616438356,0.5753424657534246,0.8972602739726028,1.4726027397260273,0.678082191780822,0.3493150684931507,0.17123287671232876,0,1.3150684931506849,4.171232876712328,77,-99,-99,3.935064935064935,8.116883116883116,0,0,0.7012987012987013,0.9090909090909091,-99,-99,4.35064935064935,-99,-99,-99,-99,1.5844155844155845,8.571428571428571,4,1971,1974,"California State University, Long Beach",nan,0,1,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1974,0.5677728727229986,train
2518,NBA,Michael,McDonald,C,Regular Season,1995,(1997-98),1.0,0,4,0.0,0.0,0,0,0.0,0,1,0,1,0,0,0,2,1,0.0,-99.0,0,0,4,0.0,0.0,0,0,0.0,0.0,1,0,1,0.0,0,0,2,1.0,0.0,88,-99,21.329545454545453,2.784090909090909,4.693181818181818,0,0.011363636363636364,1.4204545454545454,2.4431818181818183,-99,-99,6.329545454545454,0.4659090909090909,0.48863636363636365,2.5113636363636362,1.6590909090909092,2.875,6.988636363636363,5,1991,1995,University of New Orleans,nan,1,0,1,4.698987746403836,7.921150772509324,0.0,0.019179541822056476,2.3974427277570594,4.123601491742143,-99.0,-99.0,10.683004794885456,0.7863612147043153,0.8247202983484284,4.23867874267448,2.8002131060202453,4.852424080980288,11.79541822056473,1995,0.20874320828415138,train
2519,NBA,Hank,McDowell,F-C,Regular Season,1981,(1986-87),206.0,1,1857,229.0,508.0,0,7,142.0,200,186,278,464,98,34,29,131,274,600.0,-99.0,0,0,9.014563106796116,1.1116504854368932,2.466019417475728,0,0.03398058252427184,0.6893203883495146,0.970873786407767,0.9029126213592233,1.3495145631067962,2.2524271844660193,0.47572815533980584,0.1650485436893204,0.1407766990291262,0.6359223300970874,1.3300970873786409,2.912621359223301,96,-99,26.65625,3.2083333333333335,6.75,0,0,2.2395833333333335,3.3541666666666665,-99,-99,5.927083333333333,-99,-99,-99,-99,2.5729166666666665,8.65625,4,1978,1981,University of Memphis,nan,0,0,0,4.332942555685815,9.116060961313012,0.0,0.0,3.0246189917936697,4.529894490035169,-99.0,-99.0,8.004689331770223,-99.0,-99.0,-99.0,-99.0,3.4747948417350525,11.6905041031653,1981,0.5752781250585023,train
